gameId,teamName,Q,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,points,resultado
22000040,Lakers,1,15,21,6,10,4,6,1,13,9,1,3,7,4,40,W
22000040,Lakers,2,12,27,3,10,0,2,3,12,9,2,4,4,4,27,W
22000040,Lakers,3,13,19,3,7,7,7,0,5,9,1,4,2,7,36,W
22000040,Lakers,4,10,23,1,8,3,3,1,11,5,2,3,4,4,24,W
22000040,Timberwolves,1,11,31,0,10,1,1,4,5,5,5,0,3,7,23,L
22000040,Timberwolves,2,9,26,3,12,1,3,5,9,6,2,3,5,5,22,L
22000040,Timberwolves,3,8,23,1,7,5,6,6,6,6,0,0,5,8,22,L
22000040,Timberwolves,4,10,23,2,6,2,4,2,11,7,4,3,4,4,24,L
22000041,Hawks,1,13,21,6,12,1,2,0,10,10,1,2,2,2,33,L
22000041,Hawks,2,9,19,6,12,8,10,2,11,6,1,1,5,7,32,L
22000041,Hawks,3,11,20,6,10,7,8,2,8,9,0,3,3,9,35,L
22000041,Hawks,4,7,22,2,8,12,12,4,8,5,3,1,3,4,28,L
22000041,Pistons,1,10,24,3,10,2,2,3,7,5,0,0,1,3,25,W
22000041,Pistons,2,10,24,3,9,8,11,4,6,6,4,1,2,7,31,W
22000041,Pistons,3,12,25,1,8,6,6,5,8,6,1,1,1,7,31,W
22000041,Pistons,4,11,25,6,14,5,5,5,10,7,2,2,4,8,33,W
22000042,Grizzlies,1,12,26,4,9,4,6,4,11,7,2,2,3,3,32,W
22000042,Grizzlies,2,8,23,2,5,4,6,7,7,3,1,1,6,3,22,W
22000042,Grizzlies,3,11,21,3,7,8,9,3,8,6,3,0,6,7,33,W
22000042,Grizzlies,4,8,18,1,7,2,2,0,9,4,1,0,2,3,19,W
22000042,Grizzlies,5,3,10,0,1,4,6,2,5,0,3,1,2,1,10,W
22000042,Nets,1,8,22,4,10,3,4,2,10,7,3,2,4,4,23,L
22000042,Nets,2,12,22,4,11,4,4,1,9,11,5,3,2,3,32,L
22000042,Nets,3,11,25,2,6,6,7,6,6,6,2,0,6,6,30,L
22000042,Nets,4,8,21,3,11,2,2,3,8,3,2,1,1,3,21,L
22000042,Nets,5,2,10,1,4,0,0,1,4,1,1,0,4,4,5,L
22000043,Jazz,1,10,22,1,6,1,2,2,10,5,3,1,4,4,22,W
22000043,Jazz,2,11,25,3,10,2,2,1,9,4,1,2,2,4,27,W
22000043,Jazz,3,12,20,7,12,4,6,3,9,9,2,1,8,7,35,W
22000043,Jazz,4,10,19,2,8,4,4,2,7,6,3,2,2,4,26,W
22000043,Thunder,1,9,20,5,13,1,2,1,9,7,0,1,5,5,24,L
22000043,Thunder,2,9,21,5,9,5,7,1,10,5,0,1,3,2,28,L
22000043,Thunder,3,13,23,1,7,8,10,3,6,4,7,1,3,4,35,L
22000043,Thunder,4,9,22,4,9,0,0,2,5,5,2,2,4,5,22,L
22000044,Nuggets,1,13,23,4,8,6,10,3,9,9,4,0,4,3,36,W
22000044,Nuggets,2,14,24,5,11,1,4,4,7,9,1,1,1,4,34,W
22000044,Nuggets,3,13,21,5,10,5,10,2,12,9,3,2,4,2,36,W
22000044,Nuggets,4,6,19,0,2,6,8,2,13,4,0,4,5,9,18,W
22000044,Rockets,1,9,19,5,9,3,4,2,7,7,2,1,6,7,26,L
22000044,Rockets,2,12,22,4,7,6,8,2,7,5,0,0,1,4,34,L
22000044,Rockets,3,9,21,3,10,2,3,0,9,6,4,0,6,8,23,L
22000044,Rockets,4,9,24,4,13,6,8,1,10,7,2,2,2,6,28,L
22000045,Lakers,1,12,24,5,8,1,1,1,11,8,2,2,3,3,30,L
22000045,Lakers,2,9,19,2,6,4,4,1,7,3,0,1,4,6,24,L
22000045,Lakers,3,12,23,1,5,6,8,1,10,7,3,2,5,4,31,L
22000045,Lakers,4,8,21,2,8,4,5,3,7,2,1,0,2,1,22,L
22000045,Trail Blazers,1,7,23,3,14,5,5,3,10,3,2,1,4,2,22,W
22000045,Trail Blazers,2,14,21,3,7,5,6,1,9,9,2,0,0,3,36,W
22000045,Trail Blazers,3,10,24,5,13,1,2,2,11,7,5,3,4,8,26,W
22000045,Trail Blazers,4,12,24,5,12,2,2,1,8,8,0,2,1,3,31,W
22000046,Cavaliers,1,6,25,0,10,3,4,4,7,4,4,3,4,2,15,L
22000046,Cavaliers,2,12,25,2,7,5,6,6,6,8,5,2,2,4,31,L
22000046,Cavaliers,3,6,22,3,10,3,4,3,11,4,2,3,3,6,18,L
22000046,Cavaliers,4,8,16,2,5,4,8,1,5,6,2,2,4,5,22,L
22000046,Knicks,1,11,22,5,8,2,2,3,14,8,4,3,7,3,29,W
22000046,Knicks,2,7,17,5,8,5,6,2,7,7,0,0,8,7,24,W
22000046,Knicks,3,6,21,0,3,6,10,4,12,3,2,1,4,4,18,W
22000046,Knicks,4,10,19,4,6,0,3,5,8,5,3,2,6,7,24,W
22000047,Pistons,1,9,28,4,10,7,7,6,10,4,1,0,2,4,29,L
22000047,Pistons,2,6,22,4,14,6,8,6,9,4,2,1,3,7,22,L
22000047,Pistons,3,8,19,2,5,7,9,2,7,6,4,4,8,8,25,L
22000047,Pistons,4,12,23,3,6,3,5,2,3,7,1,1,2,7,30,L
22000047,Warriors,1,9,20,3,10,3,6,1,8,6,1,1,3,7,24,W
22000047,Warriors,2,7,18,2,7,8,11,2,10,5,1,1,3,7,24,W
22000047,Warriors,3,10,20,4,9,5,7,0,9,6,5,2,8,8,29,W
22000047,Warriors,4,12,18,5,7,10,12,1,9,4,1,4,5,6,39,W
22000048,Celtics,1,11,23,3,6,6,8,5,10,7,3,0,4,3,31,L
22000048,Celtics,2,10,20,3,8,4,5,4,7,5,0,0,3,2,27,L
22000048,Celtics,3,9,19,2,5,5,8,2,7,6,1,1,4,8,25,L
22000048,Celtics,4,10,18,1,3,12,16,1,7,3,6,2,3,3,33,L
22000048,Pacers,1,9,20,6,13,2,2,0,8,8,1,2,5,5,26,W
22000048,Pacers,2,14,21,3,6,0,0,0,7,5,3,1,1,4,31,W
22000048,Pacers,3,13,24,3,8,8,10,3,9,11,2,1,1,6,37,W
22000048,Pacers,4,7,19,0,6,3,4,1,8,3,3,1,7,10,17,W
22000049,76ers,1,6,26,2,10,3,3,1,11,3,3,3,1,4,17,L
22000049,76ers,2,8,23,2,8,13,15,3,12,7,2,2,7,4,31,L
22000049,76ers,3,11,18,2,6,4,5,1,10,8,3,3,5,4,28,L
22000049,76ers,4,7,17,2,7,8,10,4,12,3,2,2,5,3,24,L
22000049,Raptors,1,10,24,6,15,2,2,3,17,8,1,3,4,2,28,W
22000049,Raptors,2,10,25,4,11,4,4,2,8,6,6,4,5,10,28,W
22000049,Raptors,3,6,20,5,11,3,3,3,6,4,2,0,6,6,20,W
22000049,Raptors,4,6,21,2,8,3,5,2,6,3,3,0,4,10,17,W
22000050,Bulls,1,10,24,5,12,6,9,3,5,6,1,0,2,3,31,W
22000050,Bulls,2,6,23,3,8,6,8,1,12,5,1,0,2,5,21,W
22000050,Bulls,3,11,23,3,8,6,7,1,8,7,4,1,4,6,31,W
22000050,Bulls,4,11,17,4,8,6,8,0,7,8,1,0,6,9,32,W
22000050,Wizards,1,11,20,3,7,1,1,1,10,9,1,2,5,8,26,L
22000050,Wizards,2,7,25,1,11,5,5,3,16,5,0,1,3,5,20,L
22000050,Wizards,3,10,20,1,7,6,9,3,8,5,2,3,7,8,27,L
22000050,Wizards,4,9,19,5,12,11,11,1,5,6,3,0,4,7,34,L
22000051,Bucks,1,17,25,8,12,4,4,1,6,13,8,0,5,3,46,W
22000051,Bucks,2,14,24,8,15,1,3,3,11,10,1,2,5,4,37,W
22000051,Bucks,3,10,22,8,14,4,4,3,9,5,4,0,4,6,32,W
22000051,Bucks,4,10,21,5,10,4,4,3,9,4,1,0,3,9,29,W
22000051,Heat,1,10,17,4,9,2,2,0,5,3,3,1,10,5,26,L
22000051,Heat,2,10,23,2,9,3,4,0,6,5,4,1,3,4,25,L
22000051,Heat,3,9,17,3,8,3,6,1,8,8,2,0,5,5,24,L
22000051,Heat,4,8,22,2,11,4,6,2,8,7,0,4,3,4,22,L
22000052,Magic,1,15,24,3,6,1,3,2,10,8,2,2,2,3,34,W
22000052,Magic,2,9,22,2,5,6,6,2,6,5,4,0,3,5,26,W
22000052,Magic,3,11,22,1,5,4,4,2,6,6,5,0,5,6,27,W
22000052,Magic,4,14,28,1,6,2,3,6,12,7,1,0,1,9,31,W
22000052,Thunder,1,11,24,3,7,2,2,1,8,5,0,1,3,3,27,L
22000052,Thunder,2,12,23,2,11,3,3,3,11,5,2,1,5,4,29,L
22000052,Thunder,3,12,23,4,8,1,1,5,9,6,1,1,8,6,29,L
22000052,Thunder,4,8,17,2,8,4,13,1,9,4,0,4,4,5,22,L
22000053,Pelicans,1,13,18,1,4,2,6,1,6,8,4,1,4,2,29,L
22000053,Pelicans,2,7,20,0,7,1,2,4,5,1,1,0,7,9,15,L
22000053,Pelicans,3,7,18,1,8,2,3,0,10,4,0,0,4,1,17,L
22000053,Pelicans,4,10,21,1,5,4,7,2,13,5,3,2,1,2,25,L
22000053,Suns,1,11,19,7,11,2,2,2,5,8,1,0,6,5,31,W
22000053,Suns,2,9,17,2,8,15,15,2,7,4,4,1,1,3,35,W
22000053,Suns,3,13,27,8,19,0,0,4,12,8,2,2,0,4,34,W
22000053,Suns,4,4,21,2,9,1,2,4,7,4,0,1,3,6,11,W
22000054,Clippers,1,11,22,5,10,6,7,2,7,8,1,3,4,6,33,W
22000054,Clippers,2,15,24,3,5,4,4,3,13,10,2,4,2,5,37,W
22000054,Clippers,3,13,21,6,9,3,3,1,12,10,1,1,4,3,35,W
22000054,Clippers,4,8,21,2,7,1,2,1,7,4,2,2,3,7,19,W
22000054,Timberwolves,1,10,22,4,9,5,6,3,7,9,3,0,3,5,29,L
22000054,Timberwolves,2,8,26,3,10,2,2,4,5,3,1,3,3,4,21,L
22000054,Timberwolves,3,10,25,5,15,1,1,3,5,6,2,1,2,3,26,L
22000054,Timberwolves,4,9,16,1,4,6,8,1,11,4,1,2,6,3,25,L
22000055,Kings,1,10,19,4,7,8,9,2,6,7,1,0,5,3,32,W
22000055,Kings,2,15,24,7,11,5,6,4,3,12,3,0,3,5,42,W
22000055,Kings,3,9,24,1,5,3,6,3,5,5,1,0,2,8,22,W
22000055,Kings,4,12,27,4,10,1,1,3,11,9,4,2,0,2,29,W
22000055,Nuggets,1,16,24,1,4,1,1,2,6,10,3,0,3,4,34,L
22000055,Nuggets,2,10,19,4,8,4,7,3,6,7,2,1,7,5,28,L
22000055,Nuggets,3,12,18,4,7,10,11,0,9,8,2,2,3,3,38,L
22000055,Nuggets,4,6,20,2,9,1,1,2,11,2,0,2,6,6,15,L
22000056,Celtics,1,12,24,4,6,3,4,4,8,5,7,0,4,4,31,W
22000056,Celtics,2,14,25,7,14,0,0,1,10,7,4,2,3,5,35,W
22000056,Celtics,3,11,20,3,11,5,6,2,6,9,4,4,6,7,30,W
22000056,Celtics,4,12,22,2,8,4,4,3,8,6,2,5,3,5,30,W
22000056,Grizzlies,1,8,18,1,8,2,4,3,9,6,1,3,8,2,19,L
22000056,Grizzlies,2,8,25,1,11,4,4,2,9,5,2,0,5,2,21,L
22000056,Grizzlies,3,11,24,2,4,7,9,4,7,5,3,0,6,7,31,L
22000056,Grizzlies,4,13,26,5,10,5,8,5,7,10,2,0,3,2,36,L
22000057,Hawks,1,16,24,5,10,4,5,2,11,9,1,1,5,5,41,L
22000057,Hawks,2,9,26,4,11,5,6,5,11,4,1,1,2,3,27,L
22000057,Hawks,3,12,25,6,13,6,10,3,8,8,3,0,2,4,36,L
22000057,Hawks,4,10,24,3,12,14,14,7,7,6,0,0,3,7,37,L
22000057,Nets,1,15,30,4,10,4,5,3,6,8,2,1,1,4,38,W
22000057,Nets,2,12,26,5,11,0,1,2,9,7,1,1,2,5,29,W
22000057,Nets,3,13,22,5,10,4,6,3,9,9,2,1,4,6,35,W
22000057,Nets,4,14,22,5,10,10,11,1,7,6,1,0,1,9,43,W
22000058,Bucks,1,5,22,3,12,6,6,1,7,3,7,0,4,5,19,L
22000058,Bucks,2,15,29,7,11,0,1,5,10,10,2,1,2,5,37,L
22000058,Bucks,3,14,28,5,13,2,2,5,7,9,2,2,2,5,35,L
22000058,Bucks,4,6,23,1,5,4,4,5,7,4,3,3,5,10,17,L
22000058,Heat,1,10,19,2,9,3,3,0,16,5,1,1,10,6,25,W
22000058,Heat,2,9,19,3,7,5,7,1,8,6,0,2,5,3,26,W
22000058,Heat,3,13,22,5,9,6,6,2,8,9,2,0,3,4,37,W
22000058,Heat,4,8,22,5,14,10,13,7,10,5,2,2,4,5,31,W
22000059,Hornets,1,12,24,5,11,7,7,4,8,9,3,1,5,6,36,W
22000059,Hornets,2,12,22,3,8,5,8,3,7,8,1,2,4,8,32,W
22000059,Hornets,3,11,20,5,10,3,4,2,15,9,2,0,6,5,30,W
22000059,Hornets,4,8,18,2,5,2,2,3,8,4,0,3,8,9,20,W
22000059,Mavericks,1,11,19,4,9,3,6,1,6,9,3,1,5,7,29,L
22000059,Mavericks,2,9,21,3,10,7,10,3,7,7,0,1,3,6,28,L
22000059,Mavericks,3,4,24,1,15,3,6,5,6,1,3,2,3,2,12,L
22000059,Mavericks,4,10,23,4,8,6,11,4,7,7,4,2,3,1,30,L
22000060,Lakers,1,14,24,5,9,2,2,2,10,7,2,2,2,5,35,W
22000060,Lakers,2,10,21,0,6,8,10,2,15,4,0,0,7,4,28,W
22000060,Lakers,3,11,18,6,7,1,2,1,7,10,2,1,6,8,29,W
22000060,Lakers,4,11,19,3,4,4,6,2,8,4,0,0,2,7,29,W
22000060,Spurs,1,11,22,2,4,3,4,0,8,11,2,1,3,4,27,L
22000060,Spurs,2,11,28,1,6,3,5,2,10,4,4,2,1,6,26,L
22000060,Spurs,3,10,19,5,8,4,6,3,7,6,2,0,3,3,29,L
22000060,Spurs,4,8,18,2,6,7,8,2,7,4,0,1,3,5,25,L
22000061,Clippers,1,13,24,8,12,3,4,1,9,11,2,3,1,2,37,W
22000061,Clippers,2,15,24,6,9,3,4,2,6,9,3,0,2,8,39,W
22000061,Clippers,3,11,25,2,6,7,9,5,9,4,6,1,2,9,31,W
22000061,Clippers,4,8,22,2,11,3,5,3,12,6,2,2,5,6,21,W
22000061,Trail Blazers,1,9,19,5,9,3,4,0,8,6,1,1,3,2,26,L
22000061,Trail Blazers,2,9,20,4,14,9,9,2,7,3,0,1,4,5,31,L
22000061,Trail Blazers,3,6,16,3,8,13,14,1,9,2,1,1,6,6,28,L
22000061,Trail Blazers,4,8,21,0,7,4,7,2,12,3,3,1,4,4,20,L
22000062,Cavaliers,1,8,26,3,6,2,8,9,6,5,2,1,4,5,21,L
22000062,Cavaliers,2,10,19,4,8,6,6,0,14,4,1,2,5,5,30,L
22000062,Cavaliers,3,7,18,1,4,2,4,1,6,6,1,2,4,7,17,L
22000062,Cavaliers,4,12,19,4,5,3,6,1,6,7,1,1,5,5,31,L
22000062,Pacers,1,12,20,6,10,2,2,1,10,9,3,0,4,6,32,W
22000062,Pacers,2,9,25,4,12,3,4,3,8,6,3,0,3,5,25,W
22000062,Pacers,3,11,20,4,6,5,7,2,9,7,1,1,4,5,31,W
22000062,Pacers,4,10,22,2,7,9,11,3,8,6,5,0,3,6,31,W
22000063,Bulls,1,14,27,6,10,1,2,3,7,11,1,0,2,6,35,W
22000063,Bulls,2,14,21,5,9,3,6,1,10,11,3,1,7,7,36,W
22000063,Bulls,3,15,24,2,8,4,5,3,9,8,2,1,4,7,36,W
22000063,Bulls,4,7,20,1,9,11,12,2,9,4,3,1,2,7,26,W
22000063,Wizards,1,13,19,6,8,9,11,1,7,9,2,0,3,4,41,L
22000063,Wizards,2,10,24,0,7,7,8,3,6,5,3,1,6,8,27,L
22000063,Wizards,3,10,22,4,7,8,9,4,5,7,1,1,2,6,32,L
22000063,Wizards,4,9,19,4,7,8,13,1,10,6,2,2,3,9,30,L
22000064,76ers,1,13,26,6,10,6,6,2,13,9,1,3,1,7,38,W
22000064,76ers,2,14,22,4,7,5,7,2,15,8,0,3,3,3,37,W
22000064,76ers,3,9,22,4,8,1,1,2,8,5,3,1,5,7,23,W
22000064,76ers,4,8,21,1,8,1,1,1,11,1,3,3,5,6,18,W
22000064,Magic,1,7,23,1,7,7,9,3,9,4,0,1,2,5,22,L
22000064,Magic,2,7,26,2,10,2,2,2,7,3,1,0,1,6,18,L
22000064,Magic,3,11,23,3,7,4,4,2,10,6,0,3,4,1,29,L
22000064,Magic,4,8,23,1,4,6,6,3,12,4,1,1,4,3,23,L
22000065,Kings,1,12,21,4,10,5,8,1,10,9,1,1,4,5,33,L
22000065,Kings,2,9,25,2,9,6,8,6,8,4,1,3,4,4,26,L
22000065,Kings,3,10,23,3,4,4,4,3,6,2,5,1,4,2,27,L
22000065,Kings,4,14,27,2,10,3,4,4,7,8,4,0,3,10,33,L
22000065,Rockets,1,11,22,4,11,6,7,0,9,7,2,1,2,4,32,W
22000065,Rockets,2,14,26,3,9,0,1,4,10,7,2,2,4,5,31,W
22000065,Rockets,3,11,19,2,7,0,0,1,9,7,3,2,6,3,24,W
22000065,Rockets,4,9,19,4,9,13,17,5,7,5,3,1,6,2,35,W
22000066,Knicks,1,7,24,2,8,2,2,4,12,5,1,0,5,6,18,L
22000066,Knicks,2,9,23,0,12,6,6,4,9,5,1,1,3,4,24,L
22000066,Knicks,3,11,23,0,6,0,1,1,10,8,2,2,4,6,22,L
22000066,Knicks,4,5,18,1,10,8,11,0,8,3,2,0,3,5,19,L
22000066,Raptors,1,7,20,4,13,4,7,2,11,6,3,0,5,4,22,W
22000066,Raptors,2,8,22,3,14,1,2,4,7,3,0,1,3,7,20,W
22000066,Raptors,3,9,22,6,15,5,5,2,12,7,2,3,4,3,29,W
22000066,Raptors,4,10,19,4,10,5,7,1,14,5,2,2,4,8,29,W
22000067,Pelicans,1,13,26,2,6,4,7,5,10,8,1,0,2,2,32,W
22000067,Pelicans,2,11,23,3,10,1,1,2,11,3,2,1,4,2,26,W
22000067,Pelicans,3,10,24,2,10,5,7,5,10,6,1,2,2,6,27,W
22000067,Pelicans,4,10,18,6,10,2,4,2,13,6,5,1,5,6,28,W
22000067,Thunder,1,10,21,7,16,1,3,2,7,9,1,0,5,4,28,L
22000067,Thunder,2,7,20,4,13,1,2,1,9,6,1,1,5,5,19,L
22000067,Thunder,3,10,23,3,10,3,6,3,10,6,1,1,2,5,26,L
22000067,Thunder,4,3,16,1,9,0,4,1,7,3,3,1,7,6,7,L
22000068,Jazz,1,8,18,1,5,5,9,1,11,3,3,1,3,2,22,L
22000068,Jazz,2,7,20,2,7,2,2,2,8,3,1,1,6,5,18,L
22000068,Jazz,3,11,22,4,10,4,6,3,8,6,1,0,3,4,30,L
22000068,Jazz,4,9,24,5,12,2,2,4,9,4,3,1,1,4,25,L
22000068,Suns,1,9,23,3,8,0,0,2,9,4,2,0,4,6,21,W
22000068,Suns,2,12,21,4,10,4,5,1,9,7,1,1,3,3,32,W
22000068,Suns,3,11,23,5,7,3,4,2,8,9,2,1,3,5,30,W
22000068,Suns,4,9,17,5,8,0,1,0,10,6,0,4,5,3,23,W
22000069,Grizzlies,1,9,22,3,9,2,2,3,11,4,1,2,4,4,23,W
22000069,Grizzlies,2,11,23,4,11,4,6,1,8,11,6,2,3,2,30,W
22000069,Grizzlies,3,13,26,4,11,0,0,2,8,12,2,2,2,6,30,W
22000069,Grizzlies,4,10,19,3,8,2,2,4,11,7,1,0,6,6,25,W
22000069,Hornets,1,7,24,2,8,3,7,5,7,5,3,0,3,3,19,L
22000069,Hornets,2,11,21,4,7,2,2,1,11,8,3,1,7,4,28,L
22000069,Hornets,3,7,18,1,8,5,7,2,9,3,1,3,6,5,20,L
22000069,Hornets,4,10,23,2,8,4,5,2,5,7,2,0,2,3,26,L
22000070,Celtics,1,5,19,1,6,1,2,2,8,2,2,1,7,1,12,W
22000070,Celtics,2,12,20,2,5,2,5,0,5,4,4,3,3,8,28,W
22000070,Celtics,3,15,22,2,6,1,2,2,13,10,4,4,6,4,33,W
22000070,Celtics,4,7,22,3,14,3,5,3,11,4,2,3,3,7,20,W
22000070,Pistons,1,12,24,3,10,0,0,2,10,8,4,2,4,3,27,L
22000070,Pistons,2,11,19,2,5,4,7,2,9,3,1,0,6,5,28,L
22000070,Pistons,3,8,22,5,7,3,4,0,5,5,3,0,4,2,24,L
22000070,Pistons,4,5,23,1,12,6,9,8,12,2,1,0,5,6,17,L
22000071,Heat,1,6,18,0,7,4,6,0,8,3,3,0,2,7,16,L
22000071,Heat,2,3,18,0,7,9,12,4,9,1,3,1,6,4,15,L
22000071,Heat,3,8,20,4,7,2,3,1,8,7,2,0,4,7,22,L
22000071,Heat,4,12,22,3,12,3,4,0,11,9,2,1,2,6,30,L
22000071,Mavericks,1,6,16,1,7,7,9,2,12,3,0,0,5,5,20,W
22000071,Mavericks,2,10,22,5,11,1,4,0,12,7,4,1,4,9,26,W
22000071,Mavericks,3,10,19,5,11,2,2,1,10,6,3,2,3,6,27,W
22000071,Mavericks,4,6,21,1,8,7,8,1,11,2,2,0,4,5,20,W
22000072,Hawks,1,13,27,3,9,0,0,3,10,5,3,0,4,5,29,W
22000072,Hawks,2,10,20,4,8,8,8,2,8,7,3,0,3,6,32,W
22000072,Hawks,3,11,26,4,11,2,2,4,13,6,1,3,1,4,28,W
22000072,Hawks,4,9,20,5,11,2,4,1,7,6,1,0,1,5,25,W
22000072,Nets,1,10,26,0,10,3,3,5,10,5,3,2,6,2,23,L
22000072,Nets,2,10,18,1,6,8,10,0,7,6,1,0,4,6,29,L
22000072,Nets,3,7,23,4,13,3,4,2,10,3,1,2,3,3,21,L
22000072,Nets,4,8,19,2,8,5,6,3,8,5,1,2,2,5,23,L
22000073,Bucks,1,10,24,5,12,2,2,1,10,7,1,1,3,4,27,W
22000073,Bucks,2,11,23,7,12,6,12,3,13,9,5,3,1,2,35,W
22000073,Bucks,3,12,20,7,12,3,3,1,7,6,5,1,8,8,34,W
22000073,Bucks,4,9,18,3,9,9,13,0,9,5,5,1,5,5,30,W
22000073,Bulls,1,8,21,2,4,3,4,1,10,2,2,0,3,3,21,L
22000073,Bulls,2,9,23,1,6,0,0,1,10,5,1,3,5,6,19,L
22000073,Bulls,3,12,21,3,8,8,9,1,6,7,4,2,5,4,35,L
22000073,Bulls,4,9,22,0,8,3,7,3,10,4,3,1,7,8,21,L
22000074,Timberwolves,1,11,21,2,7,1,4,2,11,5,0,1,4,4,25,L
22000074,Timberwolves,2,11,25,5,11,5,6,5,10,6,2,1,4,7,32,L
22000074,Timberwolves,3,5,19,1,8,3,6,1,5,2,4,0,6,8,14,L
22000074,Timberwolves,4,15,23,5,10,3,5,3,6,4,3,1,6,3,38,L
22000074,Wizards,1,15,26,5,8,2,3,1,10,10,1,0,0,3,37,W
22000074,Wizards,2,9,21,1,4,4,7,1,8,5,2,2,2,4,23,W
22000074,Wizards,3,13,21,6,11,8,9,3,13,10,3,1,6,5,40,W
22000074,Wizards,4,12,21,4,10,2,2,3,4,10,3,0,8,7,30,W
22000075,Lakers,1,9,26,4,7,3,4,6,7,7,3,1,4,4,25,W
22000075,Lakers,2,13,26,3,8,4,5,4,11,8,2,4,5,8,33,W
22000075,Lakers,3,10,23,1,6,2,3,1,11,6,3,1,4,5,23,W
22000075,Lakers,4,9,26,6,12,4,4,5,13,6,0,1,0,3,28,W
22000075,Spurs,1,11,20,6,13,3,4,1,8,8,0,2,5,5,31,L
22000075,Spurs,2,8,23,2,6,8,12,5,8,5,2,1,4,6,26,L
22000075,Spurs,3,10,21,4,6,4,6,1,12,8,1,2,3,4,28,L
22000075,Spurs,4,7,21,1,9,3,4,1,9,2,0,3,1,5,18,L
22000076,Nuggets,1,12,22,4,8,4,5,1,9,9,3,0,3,3,32,W
22000076,Nuggets,2,6,21,1,8,4,5,2,8,5,1,0,2,6,17,W
22000076,Nuggets,3,10,15,4,7,5,6,1,3,8,2,0,6,10,29,W
22000076,Nuggets,4,11,28,3,6,0,0,4,10,6,1,1,0,6,25,W
22000076,Suns,1,12,21,7,12,3,3,0,8,10,1,1,4,3,34,L
22000076,Suns,2,9,22,1,7,7,7,4,11,5,0,1,1,5,26,L
22000076,Suns,3,10,16,3,7,4,5,3,4,6,0,0,8,9,27,L
22000076,Suns,4,6,17,2,9,5,6,1,6,3,0,2,4,3,19,L
22000077,Clippers,1,6,24,3,7,4,4,3,5,4,1,2,1,3,19,L
22000077,Clippers,2,8,20,3,9,4,6,1,8,5,4,3,1,2,23,L
22000077,Clippers,3,7,20,3,6,6,7,4,8,4,0,2,4,3,23,L
22000077,Clippers,4,12,21,4,11,7,7,4,10,6,1,1,2,8,35,L
22000077,Jazz,1,13,25,5,9,0,0,4,10,6,1,2,3,6,31,W
22000077,Jazz,2,7,19,5,13,1,2,3,11,6,1,1,7,7,20,W
22000077,Jazz,3,13,26,4,12,3,5,5,8,8,0,0,1,3,33,W
22000077,Jazz,4,8,19,1,8,5,7,1,4,8,1,0,2,4,22,W
22000078,Trail Blazers,1,12,23,7,10,5,9,2,12,4,2,0,2,3,36,W
22000078,Trail Blazers,2,10,25,5,14,6,6,2,7,7,2,1,2,11,31,W
22000078,Trail Blazers,3,12,23,4,10,3,4,2,10,7,4,1,4,7,31,W
22000078,Trail Blazers,4,6,21,4,9,9,11,2,14,5,3,1,2,6,25,W
22000078,Warriors,1,8,22,3,10,2,2,0,9,5,1,1,4,8,21,L
22000078,Warriors,2,9,19,1,7,15,16,2,12,4,1,2,3,7,34,L
22000078,Warriors,3,9,20,3,9,4,5,1,7,7,1,3,4,5,25,L
22000078,Warriors,4,5,18,0,9,8,10,0,13,3,1,3,4,8,18,L
22000079,Kings,1,14,23,3,5,5,6,5,6,3,1,1,5,8,36,L
22000079,Kings,2,10,24,3,7,5,5,4,9,5,1,0,3,4,28,L
22000079,Kings,3,6,22,2,9,3,7,2,7,1,2,2,1,4,17,L
22000079,Kings,4,5,21,1,7,2,3,3,11,2,1,1,5,5,13,L
22000079,Rockets,1,11,20,6,12,8,10,1,4,5,4,2,1,3,36,W
22000079,Rockets,2,11,23,2,12,4,8,4,9,4,3,3,2,7,28,W
22000079,Rockets,3,8,19,3,7,0,0,1,15,2,0,3,6,6,19,W
22000079,Rockets,4,6,19,2,10,5,5,0,14,4,3,2,4,6,19,W
22000080,Knicks,1,10,18,3,4,3,5,2,10,7,1,0,5,2,26,W
22000080,Knicks,2,11,24,2,8,0,0,4,13,3,0,1,5,9,24,W
22000080,Knicks,3,13,23,4,6,2,2,4,9,8,1,1,2,2,32,W
22000080,Knicks,4,8,18,3,9,5,6,0,9,5,2,1,3,3,24,W
22000080,Pacers,1,10,20,5,12,3,3,0,5,5,1,0,1,5,28,L
22000080,Pacers,2,5,18,2,9,11,14,1,9,4,2,1,3,6,23,L
22000080,Pacers,3,11,24,8,16,1,1,2,6,9,1,1,1,4,31,L
22000080,Pacers,4,8,22,4,13,0,0,2,7,4,2,2,3,6,20,L
22000081,Magic,1,12,24,4,9,5,7,1,14,7,1,0,0,4,33,W
22000081,Magic,2,8,27,2,9,0,0,4,8,3,3,1,4,4,18,W
22000081,Magic,3,12,29,4,10,3,3,5,8,8,0,0,0,3,31,W
22000081,Magic,4,8,28,0,10,1,2,5,10,3,3,0,2,7,17,W
22000081,Thunder,1,8,22,3,12,9,9,0,11,4,0,1,1,3,28,L
22000081,Thunder,2,9,21,2,7,4,5,4,12,4,4,2,5,3,24,L
22000081,Thunder,3,13,23,4,11,2,2,0,12,10,0,2,1,6,32,L
